"Notes","County","County Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Daviess County, KY","21059",29,671964,4.32,2.89,6.20
,"Fayette County, KY","21067",85,2046320,4.15,3.32,5.14
,"Floyd County, KY","21071",12,277904,Unreliable,2.23,7.54
,"Franklin County, KY","21073",19,344530,Unreliable,3.32,8.61
,"Graves County, KY","21083",14,259769,Unreliable,2.95,9.04
,"Hardin County, KY","21093",27,717471,3.76,2.48,5.48
,"Harlan County, KY","21095",14,206088,Unreliable,3.71,11.40
,"Hopkins County, KY","21107",17,328080,Unreliable,3.02,8.30
,"Jefferson County, KY","21111",165,5143918,3.21,2.72,3.70
,"Jessamine County, KY","21113",10,333917,Unreliable,1.44,5.51
,"Kenton County, KY","21117",70,1112131,6.29,4.91,7.95
,"Laurel County, KY","21125",10,409498,Unreliable,1.17,4.49
,"McCracken County, KY","21145",22,457522,4.81,3.01,7.28
,"Madison County, KY","21151",21,576633,3.64,2.25,5.57
,"Meade County, KY","21163",11,203271,Unreliable,2.70,9.68
,"Mercer County, KY","21167",14,148869,Unreliable,5.14,15.78
,"Perry County, KY","21193",10,200674,Unreliable,2.39,9.16
,"Pike County, KY","21195",21,455699,4.61,2.85,7.04
,"Pulaski County, KY","21199",16,437486,Unreliable,2.09,5.94
,"Warren County, KY","21227",18,781123,Unreliable,1.37,3.64
,"Woodford County, KY","21239",13,172552,Unreliable,4.01,12.88
,"Acadia Parish, LA","22001",11,429517,Unreliable,1.28,4.58
,"Ascension Parish, LA","22005",10,734102,Unreliable,0.65,2.51
,"Bossier Parish, LA","22015",36,810573,4.44,3.11,6.15
,"Caddo Parish, LA","22017",119,1778811,6.69,5.49,7.89
,"Calcasieu Parish, LA","22019",31,1333792,2.32,1.58,3.30
,"De Soto Parish, LA","22031",10,186022,Unreliable,2.58,9.89
,"East Baton Rouge Parish, LA","22033",53,3064299,1.73,1.30,2.26
,"Iberia Parish, LA","22045",10,514377,Unreliable,0.93,3.58
,"Jefferson Parish, LA","22051",96,3021516,3.18,2.57,3.88
,"Lafayette Parish, LA","22055",19,1528878,Unreliable,0.75,1.94
,"Lincoln Parish, LA","22061",10,322730,Unreliable,1.49,5.70
,"Livingston Parish, LA","22063",15,875661,Unreliable,0.96,2.83
,"Orleans Parish, LA","22071",77,2202387,3.50,2.76,4.37
,"Ouachita Parish, LA","22073",44,1071127,4.11,2.98,5.51
,"Rapides Parish, LA","22079",27,918581,2.94,1.94,4.28
,"St. Bernard Parish, LA","22087",10,219023,Unreliable,2.19,8.40
,"St. Landry Parish, LA","22097",18,588688,Unreliable,1.81,4.83
,"St. Mary Parish, LA","22101",18,379716,Unreliable,2.81,7.49
,"St. Tammany Parish, LA","22103",47,1619881,2.90,2.13,3.86
,"Tangipahoa Parish, LA","22105",21,836633,2.51,1.55,3.84
,"Androscoggin County, ME","23001",52,754494,6.89,5.15,9.04
,"Aroostook County, ME","23003",30,504558,5.95,4.01,8.49
,"Cumberland County, ME","23005",77,1966511,3.92,3.09,4.89
,"Franklin County, ME","23007",11,214699,Unreliable,2.56,9.17
,"Hancock County, ME","23009",30,380733,7.88,5.32,11.25
,"Kennebec County, ME","23011",47,853419,5.51,4.05,7.32
,"Knox County, ME","23013",10,279975,Unreliable,1.71,6.57
,"Lincoln County, ME","23015",22,242059,9.09,5.70,13.76
,"Oxford County, ME","23017",28,404592,6.92,4.60,10.00
,"Penobscot County, ME","23019",62,1072275,5.78,4.43,7.41
,"Piscataquis County, ME","23021",16,122468,Unreliable,7.47,21.22
,"Sagadahoc County, ME","23023",12,248903,Unreliable,2.49,8.42
,"Somerset County, ME","23025",27,365240,7.39,4.87,10.76
,"Waldo County, ME","23027",13,271251,Unreliable,2.55,8.20
,"Washington County, ME","23029",15,230916,Unreliable,3.64,10.71
,"York County, ME","23031",61,1384406,4.41,3.37,5.66
,"Allegany County, MD","24001",30,521959,5.75,3.88,8.21
,"Anne Arundel County, MD","24003",129,3728447,3.46,2.86,4.06
,"Baltimore County, MD","24005",161,5622690,2.86,2.42,3.31
,"Calvert County, MD","24009",35,618141,5.66,3.94,7.87
,"Caroline County, MD","24011",11,229699,Unreliable,2.39,8.57
,"Carroll County, MD","24013",41,1170440,3.50,2.51,4.75
,"Cecil County, MD","24015",27,703995,3.84,2.53,5.58
,"Charles County, MD","24017",23,1018745,2.26,1.43,3.39
,"Dorchester County, MD","24019",14,226594,Unreliable,3.38,10.37
,"Frederick County, MD","24021",34,1621614,2.10,1.45,2.93
,"Garrett County, MD","24023",11,210664,Unreliable,2.61,9.34
,"Harford County, MD","24025",42,1709198,2.46,1.77,3.32
,"Howard County, MD","24027",25,1988112,1.26,0.81,1.86
,"Montgomery County, MD","24031",77,6726227,1.14,0.90,1.43
,"Prince George's County, MD","24033",140,6024132,2.32,1.94,2.71
,"Queen Anne's County, MD","24035",13,331575,Unreliable,2.09,6.70
,"St. Mary's County, MD","24037",21,726264,2.89,1.79,4.42
,"Talbot County, MD","24041",13,262875,Unreliable,2.63,8.46
,"Washington County, MD","24043",22,1028899,2.14,1.34,3.24
,"Wicomico County, MD","24045",20,684481,2.92,1.78,4.51
,"Worcester County, MD","24047",19,358782,Unreliable,3.19,8.27
,"Baltimore city, MD","24510",214,4343904,4.93,4.27,5.59
,"Barnstable County, MA","25001",80,1518557,5.27,4.18,6.56
,"Berkshire County, MA","25003",38,918189,4.14,2.93,5.68
,"Bristol County, MA","25005",154,3831844,4.02,3.38,4.65
,"Essex County, MA","25009",180,5181273,3.47,2.97,3.98
,"Franklin County, MA","25011",28,500759,5.59,3.72,8.08
,"Hampden County, MA","25013",153,3240868,4.72,3.97,5.47
,"Hampshire County, MA","25015",41,1104232,3.71,2.66,5.04
,"Middlesex County, MA","25017",265,10449918,2.54,2.23,2.84
,"Norfolk County, MA","25021",103,4666138,2.21,1.78,2.63
,"Plymouth County, MA","25023",91,3450396,2.64,2.12,3.24
,"Suffolk County, MA","25025",141,4996356,2.82,2.36,3.29
,"Worcester County, MA","25027",219,5565665,3.93,3.41,4.46
,"Allegan County, MI","26005",37,780105,4.74,3.34,6.54
,"Alpena County, MI","26007",17,208481,Unreliable,4.75,13.06
,"Antrim County, MI","26009",13,166671,Unreliable,4.15,13.34
,"Barry County, MI","26015",22,415819,5.29,3.32,8.01
,"Bay County, MI","26017",70,754892,9.27,7.23,11.72
,"Berrien County, MI","26021",82,1099175,7.46,5.93,9.26
,"Branch County, MI","26023",19,319589,Unreliable,3.58,9.28
,"Calhoun County, MI","26025",62,956222,6.48,4.97,8.31
,"Cass County, MI","26027",14,366474,Unreliable,2.09,6.41
,"Cheboygan County, MI","26031",12,185315,Unreliable,3.35,11.31
,"Chippewa County, MI","26033",20,273020,7.33,4.47,11.31
,"Clare County, MI","26035",11,217597,Unreliable,2.52,9.05
,"Delta County, MI","26041",24,261008,9.20,5.89,13.68
,"Eaton County, MI","26045",23,755996,3.04,1.93,4.57
,"Genesee County, MI","26049",156,3006622,5.19,4.37,6.00
,"Gogebic County, MI","26053",13,114748,Unreliable,6.03,19.37
,"Grand Traverse County, MI","26055",45,607707,7.40,5.40,9.91
,"Hillsdale County, MI","26059",16,327952,Unreliable,2.79,7.92
,"Houghton County, MI","26061",31,254060,12.20,8.29,17.32
,"Huron County, MI","26063",16,233426,Unreliable,3.92,11.13
,"Ingham County, MI","26065",105,1970245,5.33,4.31,6.35
,"Ionia County, MI","26067",11,451196,Unreliable,1.22,4.36
,"Iosco County, MI","26069",20,183119,10.92,6.67,16.87
,"Isabella County, MI","26073",15,488472,Unreliable,1.72,5.06
,"Jackson County, MI","26075",80,1127947,7.09,5.62,8.83
,"Kalamazoo County, MI","26077",83,1742479,4.76,3.79,5.90
,"Kalkaska County, MI","26079",10,121293,Unreliable,3.95,15.16
,"Kent County, MI","26081",154,4219476,3.65,3.07,4.23
,"Lapeer County, MI","26087",31,626083,4.95,3.36,7.03
,"Leelanau County, MI","26089",10,151856,Unreliable,3.16,12.11
,"Lenawee County, MI","26091",30,703110,4.27,2.88,6.09
,"Livingston County, MI","26093",46,1271303,3.62,2.65,4.83
,"Macomb County, MI","26099",288,5876829,4.90,4.33,5.47
,"Marquette County, MI","26103",36,468114,7.69,5.39,10.65
,"Mason County, MI","26105",18,200918,Unreliable,5.31,14.16
,"Mecosta County, MI","26107",14,300236,Unreliable,2.55,7.82
,"Menominee County, MI","26109",13,169003,Unreliable,4.10,13.15
,"Midland County, MI","26111",23,586051,3.92,2.49,5.89
,"Monroe County, MI","26115",43,1066615,4.03,2.92,5.43
,"Montcalm County, MI","26117",10,444121,Unreliable,1.08,4.14
,"Muskegon County, MI","26121",62,1207721,5.13,3.94,6.58
,"Newaygo County, MI","26123",29,341188,8.50,5.69,12.21
,"Oakland County, MI","26125",474,8435717,5.62,5.11,6.12
,"Ogemaw County, MI","26129",10,152391,Unreliable,3.15,12.07
,"Ottawa County, MI","26139",54,1842025,2.93,2.20,3.83
,"Presque Isle County, MI","26141",16,94814,Unreliable,9.65,27.40
,"Roscommon County, MI","26143",20,173202,11.55,7.05,17.83
,"Saginaw County, MI","26145",161,1409377,11.42,9.66,13.19
,"St. Clair County, MI","26147",66,1151134,5.73,4.43,7.29
,"St. Joseph County, MI","26149",22,431206,5.10,3.20,7.72
,"Sanilac County, MI","26151",19,305029,Unreliable,3.75,9.73
,"Shiawassee County, MI","26155",15,497219,Unreliable,1.69,4.98
,"Tuscola County, MI","26157",36,392867,9.16,6.42,12.69
,"Van Buren County, MI","26159",32,534583,5.99,4.09,8.45
,"Washtenaw County, MI","26161",113,2418142,4.67,3.81,5.53
,"Wayne County, MI","26163",561,12951121,4.33,3.97,4.69
,"Wexford County, MI","26165",17,228595,Unreliable,4.33,11.91
,"Anoka County, MN","27003",61,2306817,2.64,2.02,3.40
,"Beltrami County, MN","27007",19,309469,Unreliable,3.70,9.59
,"Benton County, MN","27009",10,268229,Unreliable,1.79,6.86
,"Blue Earth County, MN","27013",13,442987,Unreliable,1.56,5.02
,"Carlton County, MN","27017",13,245578,Unreliable,2.82,9.05
,"Carver County, MN","27019",21,629368,3.34,2.07,5.10
,"Cass County, MN","27021",20,199965,10.00,6.11,15.45
,"Chisago County, MN","27025",15,371549,Unreliable,2.26,6.66
,"Clay County, MN","27027",19,405241,Unreliable,2.82,7.32
,"Crow Wing County, MN","27035",24,434768,5.52,3.54,8.21
,"Dakota County, MN","27037",81,2773447,2.92,2.32,3.63
,"Freeborn County, MN","27047",10,219197,Unreliable,2.19,8.39
,"Goodhue County, MN","27049",16,322154,Unreliable,2.84,8.07
,"Hennepin County, MN","27053",367,8033418,4.57,4.10,5.04
,"Hubbard County, MN","27057",10,141719,Unreliable,3.38,12.98
,"Itasca County, MN","27061",19,314445,Unreliable,3.64,9.44
,"Kandiyohi County, MN","27067",17,293865,Unreliable,3.37,9.26
,"Martin County, MN","27091",10,145487,Unreliable,3.30,12.64
,"Mille Lacs County, MN","27095",15,182104,Unreliable,4.61,13.59
,"Morrison County, MN","27097",13,231739,Unreliable,2.99,9.59
,"Mower County, MN","27099",16,272971,Unreliable,3.35,9.52
,"Nicollet County, MN","27103",11,227051,Unreliable,2.42,8.67
,"Olmsted County, MN","27109",49,998793,4.91,3.63,6.49
,"Otter Tail County, MN","27111",23,402276,5.72,3.62,8.58
,"Pine County, MN","27115",12,205911,Unreliable,3.01,10.18
,"Ramsey County, MN","27123",147,3549731,4.14,3.47,4.81
,"Rice County, MN","27131",17,444611,Unreliable,2.23,6.12
,"St. Louis County, MN","27137",149,1398003,10.66,8.95,12.37
,"Scott County, MN","27139",23,897842,2.56,1.62,3.84
,"Sherburne County, MN","27141",15,612695,Unreliable,1.37,4.04
,"Stearns County, MN","27145",38,1042441,3.65,2.58,5.00
,"Washington County, MN","27163",44,1647341,2.67,1.94,3.59
,"Winona County, MN","27169",13,359567,Unreliable,1.93,6.18
,"Wright County, MN","27171",25,857173,2.92,1.89,4.31
,"Bolivar County, MS","28011",12,243032,Unreliable,2.55,8.63
,"DeSoto County, MS","28033",22,1103367,1.99,1.25,3.02
,"Forrest County, MS","28035",14,524005,Unreliable,1.46,4.48
,"Hancock County, MS","28045",16,301862,Unreliable,3.03,8.61
,"Harrison County, MS","28047",55,1293342,4.25,3.20,5.54
,"Hinds County, MS","28049",50,1726816,2.90,2.15,3.82
,"Jackson County, MS","28059",32,965579,3.31,2.27,4.68
,"Jones County, MS","28067",15,472328,Unreliable,1.78,5.24
,"Lee County, MS","28081",30,576290,5.21,3.51,7.43
,"Lowndes County, MS","28087",10,416694,Unreliable,1.15,4.41
,"Madison County, MS","28089",36,654996,5.50,3.85,7.61
,"Neshoba County, MS","28099",10,207315,Unreliable,2.31,8.87
,"Panola County, MS","28107",10,242991,Unreliable,1.97,7.57
,"Pearl River County, MS","28109",15,390676,Unreliable,2.15,6.33
,"Rankin County, MS","28121",19,981080,Unreliable,1.17,3.02
,"Washington County, MS","28151",20,362488,5.52,3.37,8.52
,"Benton County, MO","29015",12,132949,Unreliable,4.66,15.77
,"Boone County, MO","29019",23,1123908,2.05,1.30,3.07
,"Buchanan County, MO","29021",25,620406,4.03,2.61,5.95
,"Butler County, MO","29023",16,298318,Unreliable,3.07,8.71
,"Camden County, MO","29029",20,303326,6.59,4.03,10.18
,"Cass County, MO","29037",18,688175,Unreliable,1.55,4.13
,"Christian County, MO","29043",15,528769,Unreliable,1.59,4.68
,"Clay County, MO","29047",69,1527036,4.52,3.52,5.72
,"Cole County, MO","29051",24,526455,4.56,2.92,6.78
,"Franklin County, MO","29071",30,707019,4.24,2.86,6.06
,"Greene County, MO","29077",93,1908550,4.87,3.93,5.97
,"Henry County, MO","29083",12,156242,Unreliable,3.97,13.42
,"Howell County, MO","29091",17,279979,Unreliable,3.54,9.72
,"Jackson County, MO","29095",182,4687619,3.88,3.32,4.45
,"Jasper County, MO","29097",15,808473,Unreliable,1.04,3.06
,"Jefferson County, MO","29099",42,1520648,2.76,1.99,3.73
,"Lawrence County, MO","29109",14,269023,Unreliable,2.85,8.73
,"Miller County, MO","29131",10,173644,Unreliable,2.76,10.59
,"Platte County, MO","29165",21,617070,3.40,2.11,5.20
,"St. Charles County, MO","29183",68,2485730,2.74,2.12,3.47
,"St. Francois County, MO","29187",11,452550,Unreliable,1.21,4.35
,"St. Louis County, MO","29189",206,6996472,2.94,2.54,3.35
,"Scott County, MO","29201",17,275079,Unreliable,3.60,9.89
,"Stone County, MO","29209",12,223878,Unreliable,2.77,9.36
,"Taney County, MO","29213",27,352092,7.67,5.05,11.16
,"St. Louis city, MO","29510",87,2230422,3.90,3.12,4.81
,"Big Horn County, MT","30003",42,89419,46.97,33.85,63.49
,"Blaine County, MT","30005",10,45593,Unreliable,10.52,40.34
,"Cascade County, MT","30013",54,566179,9.54,7.16,12.44
,"Fergus County, MT","30027",11,80510,Unreliable,6.82,24.45
,"Flathead County, MT","30029",50,629036,7.95,5.90,10.48
,"Gallatin County, MT","30031",18,622227,Unreliable,1.71,4.57
,"Glacier County, MT","30035",39,93538,41.69,29.65,57.00
,"Lake County, MT","30047",28,200380,13.97,9.29,20.20
,"Lewis and Clark County, MT","30049",21,437182,4.80,2.97,7.34
,"Lincoln County, MT","30053",17,136610,Unreliable,7.25,19.92
,"Missoula County, MT","30063",41,757360,5.41,3.88,7.34
,"Park County, MT","30067",16,109824,Unreliable,8.33,23.66
,"Ravalli County, MT","30081",23,281036,8.18,5.19,12.28
,"Roosevelt County, MT","30085",33,72793,45.33,31.21,63.67
,"Silver Bow County, MT","30093",30,237736,12.62,8.51,18.01
,"Yellowstone County, MT","30111",74,1021743,7.24,5.69,9.09
,"Buffalo County, NE","31019",16,321273,Unreliable,2.85,8.09
,"Cass County, NE","31025",13,176502,Unreliable,3.92,12.59
,"Dawson County, NE","31047",14,169775,Unreliable,4.51,13.84
,"Dodge County, NE","31053",10,256287,Unreliable,1.87,7.18
,"Douglas County, NE","31055",193,3582185,5.39,4.63,6.15
,"Hall County, NE","31079",17,404111,Unreliable,2.45,6.74
,"Lancaster County, NE","31109",82,1979614,4.14,3.29,5.14
,"Lincoln County, NE","31111",19,253094,Unreliable,4.52,11.72
,"Sarpy County, NE","31153",25,1088447,2.30,1.49,3.39
,"Scotts Bluff County, NE","31157",38,256752,14.80,10.47,20.31
,"Thurston County, NE","31173",16,48525,Unreliable,18.85,53.55
,"Churchill County, NV","32001",19,173808,Unreliable,6.58,17.07
,"Clark County, NV","32003",629,13445350,4.68,4.31,5.04
,"Douglas County, NV","32005",53,329135,16.10,12.06,21.06
,"Elko County, NV","32007",20,339135,5.90,3.60,9.11
,"Lyon County, NV","32019",54,360705,14.97,11.25,19.53
,"Nye County, NV","32023",42,305882,13.73,9.90,18.56
,"Washoe County, NV","32031",325,2918717,11.14,9.92,12.35
,"Carson City, NV","32510",58,387202,14.98,11.37,19.36
,"Belknap County, NH","33001",22,421262,5.22,3.27,7.91
,"Carroll County, NH","33003",26,334052,7.78,5.08,11.40
,"Cheshire County, NH","33005",35,541063,6.47,4.51,9.00
,"Coos County, NH","33007",19,232116,Unreliable,4.93,12.78
,"Grafton County, NH","33009",38,619893,6.13,4.34,8.41
,"Hillsborough County, NH","33011",141,2802055,5.03,4.20,5.86
,"Merrimack County, NH","33013",48,1027311,4.67,3.45,6.19
,"Rockingham County, NH","33015",70,2067079,3.39,2.64,4.28
,"Strafford County, NH","33017",40,858711,4.66,3.33,6.34
,"Sullivan County, NH","33019",17,304777,Unreliable,3.25,8.93
,"Atlantic County, NJ","34001",93,1915434,4.86,3.92,5.95
,"Bergen County, NJ","34003",143,6310878,2.27,1.89,2.64
,"Burlington County, NJ","34005",64,3139801,2.04,1.57,2.60
,"Camden County, NJ","34007",86,3594699,2.39,1.91,2.95
,"Cape May County, NJ","34009",34,681339,4.99,3.46,6.97
,"Cumberland County, NJ","34011",51,1091907,4.67,3.48,6.14
,"Essex County, NJ","34013",131,5476981,2.39,1.98,2.80
,"Gloucester County, NJ","34015",59,2004513,2.94,2.24,3.80
,"Hudson County, NJ","34017",126,4403111,2.86,2.36,3.36
,"Hunterdon County, NJ","34019",33,897353,3.68,2.53,5.16
,"Mercer County, NJ","34021",117,2557314,4.58,3.75,5.40
,"Middlesex County, NJ","34023",144,5630538,2.56,2.14,2.98
,"Monmouth County, NJ","34025",159,4400379,3.61,3.05,4.17
,"Morris County, NJ","34027",97,3441614,2.82,2.29,3.44
,"Ocean County, NJ","34029",156,4005672,3.89,3.28,4.51
,"Passaic County, NJ","34031",113,3485279,3.24,2.64,3.84
,"Salem County, NJ","34033",25,461611,5.42,3.50,7.99
,"Somerset County, NJ","34035",59,2248585,2.62,2.00,3.38
,"Sussex County, NJ","34037",53,1045964,5.07,3.80,6.63
,"Union County, NJ","34039",110,3730044,2.95,2.40,3.50
,"Warren County, NJ","34041",24,760879,3.15,2.02,4.69
,"Bernalillo County, NM","35001",532,4576760,11.62,10.64,12.61
,"Chaves County, NM","35005",36,452880,7.95,5.57,11.00
,"Cibola County, NM","35006",31,190851,16.24,11.04,23.06
,"Colfax County, NM","35007",12,96023,Unreliable,6.46,21.83
,"Curry County, NM","35009",21,333636,6.29,3.90,9.62
,"Dona Ana County, NM","35013",91,1435086,6.34,5.11,7.79
,"Eddy County, NM","35015",22,371833,5.92,3.71,8.96
,"Grant County, NM","35017",22,207412,10.61,6.65,16.06
,"Lea County, NM","35025",22,444307,4.95,3.10,7.50
,"Lincoln County, NM","35027",11,143269,Unreliable,3.83,13.74
,"Luna County, NM","35029",13,176542,Unreliable,3.92,12.59
,"McKinley County, NM","35031",137,499688,27.42,22.83,32.01
,"Otero County, NM","35035",40,445167,8.99,6.42,12.24
,"Quay County, NM","35037",17,62766,Unreliable,15.78,43.37
,"Rio Arriba County, NM","35039",99,281644,35.15,28.57,42.79
,"Sandoval County, NM","35043",86,890393,9.66,7.73,11.93
,"San Juan County, NM","35045",120,894214,13.42,11.02,15.82
,"San Miguel County, NM","35047",29,204802,14.16,9.48,20.34
,"Santa Fe County, NM","35049",123,1000098,12.30,10.13,14.47
,"Sierra County, NM","35051",11,83489,Unreliable,6.58,23.57
,"Socorro County, NM","35053",29,125311,23.14,15.50,33.24
,"Taos County, NM","35055",38,228547,16.63,11.77,22.82
,"Valencia County, NM","35061",57,526283,10.83,8.20,14.03
,"Albany County, NY","36001",85,2129551,3.99,3.19,4.94
,"Allegany County, NY","36003",10,342665,Unreliable,1.40,5.37
,"Bronx County, NY","36005",482,9627552,5.01,4.56,5.45
,"Broome County, NY","36007",90,1401437,6.42,5.16,7.89
,"Cattaraugus County, NY","36009",33,563257,5.86,4.03,8.23
,"Cayuga County, NY","36011",28,561491,4.99,3.31,7.21
,"Chautauqua County, NY","36013",45,944359,4.77,3.48,6.38
,"Chemung County, NY","36015",35,621299,5.63,3.92,7.83
,"Chenango County, NY","36017",22,355347,6.19,3.88,9.37
,"Clinton County, NY","36019",26,575511,4.52,2.95,6.62
,"Columbia County, NY","36021",20,441278,4.53,2.77,7.00
,"Delaware County, NY","36025",16,336081,Unreliable,2.72,7.73
,"Dutchess County, NY","36027",51,2075994,2.46,1.83,3.23
,"Erie County, NY","36029",319,6443510,4.95,4.41,5.49
,"Essex County, NY","36031",17,275288,Unreliable,3.60,9.89
,"Franklin County, NY","36033",20,361851,5.53,3.38,8.54
,"Fulton County, NY","36035",19,387595,Unreliable,2.95,7.66
,"Genesee County, NY","36037",12,419725,Unreliable,1.48,4.99
,"Greene County, NY","36039",22,344737,6.38,4.00,9.66
,"Herkimer County, NY","36043",20,450344,4.44,2.71,6.86
,"Jefferson County, NY","36045",33,813166,4.06,2.79,5.70
,"Kings County, NY","36047",666,17428548,3.82,3.53,4.11
,"Livingston County, NY","36051",10,457147,Unreliable,1.05,4.02
,"Madison County, NY","36053",10,510184,Unreliable,0.94,3.60
,"Monroe County, NY","36055",143,5199764,2.75,2.30,3.20
,"Montgomery County, NY","36057",15,349550,Unreliable,2.40,7.08
,"Nassau County, NY","36059",242,9337371,2.59,2.27,2.92
,"New York County, NY","36061",412,11136937,3.70,3.34,4.06
,"Niagara County, NY","36063",53,1511379,3.51,2.63,4.59
,"Oneida County, NY","36065",69,1640539,4.21,3.27,5.32
,"Onondaga County, NY","36067",122,3252155,3.75,3.09,4.42
,"Ontario County, NY","36069",34,748351,4.54,3.15,6.35
,"Orange County, NY","36071",55,2599849,2.12,1.59,2.75
,"Oswego County, NY","36075",18,855025,Unreliable,1.25,3.33
,"Otsego County, NY","36077",24,436672,5.50,3.52,8.18
,"Queens County, NY","36081",586,15513343,3.78,3.47,4.08
,"Rensselaer County, NY","36083",58,1112375,5.21,3.96,6.74
,"Richmond County, NY","36085",118,3257810,3.62,2.97,4.28
,"Rockland County, NY","36087",43,2159725,1.99,1.44,2.68
,"St. Lawrence County, NY","36089",41,782861,5.24,3.76,7.10
,"Saratoga County, NY","36091",44,1528981,2.88,2.09,3.86
,"Schenectady County, NY","36093",34,1076362,3.16,2.19,4.41
,"Seneca County, NY","36099",11,247102,Unreliable,2.22,7.97
,"Steuben County, NY","36101",27,691775,3.90,2.57,5.68
,"Suffolk County, NY","36103",240,10409744,2.31,2.01,2.60
,"Sullivan County, NY","36105",25,541864,4.61,2.99,6.81
,"Tioga County, NY","36107",23,358481,6.42,4.07,9.63
,"Tompkins County, NY","36109",19,707282,Unreliable,1.62,4.20
,"Ulster County, NY","36111",45,1278207,3.52,2.57,4.71
,"Warren County, NY","36113",28,459912,6.09,4.05,8.80
,"Washington County, NY","36115",14,441469,Unreliable,1.73,5.32
,"Wayne County, NY","36117",25,654686,3.82,2.47,5.64
,"Westchester County, NY","36119",178,6613172,2.69,2.30,3.09
,"Alamance County, NC","37001",33,1042174,3.17,2.18,4.45
,"Alexander County, NC","37003",13,257883,Unreliable,2.68,8.62
,"Ashe County, NC","37009",14,188163,Unreliable,4.07,12.48
,"Beaufort County, NC","37013",24,331063,7.25,4.64,10.79
,"Bladen County, NC","37017",12,242949,Unreliable,2.55,8.63
,"Brunswick County, NC","37019",46,731765,6.29,4.60,8.38
,"Buncombe County, NC","37021",79,1651638,4.78,3.79,5.96
,"Burke County, NC","37023",27,634336,4.26,2.81,6.19
,"Cabarrus County, NC","37025",40,1215337,3.29,2.35,4.48
,"Caldwell County, NC","37027",35,575164,6.09,4.24,8.46
,"Carteret County, NC","37031",41,460130,8.91,6.39,12.09
,"Catawba County, NC","37035",72,1074233,6.70,5.24,8.44
,"Chatham County, NC","37037",10,436985,Unreliable,1.10,4.21
,"Cherokee County, NC","37039",13,190780,Unreliable,3.63,11.65
,"Cleveland County, NC","37045",34,683921,4.97,3.44,6.95
,"Columbus County, NC","37047",14,399732,Unreliable,1.91,5.88
,"Craven County, NC","37049",39,709158,5.50,3.91,7.52
,"Cumberland County, NC","37051",67,2213066,3.03,2.35,3.84
,"Currituck County, NC","37053",11,164431,Unreliable,3.34,11.97
,"Dare County, NC","37055",14,237036,Unreliable,3.23,9.91
,"Davidson County, NC","37057",59,1129096,5.23,3.98,6.74
,"Davie County, NC","37059",14,285807,Unreliable,2.68,8.22
,"Duplin County, NC","37061",21,402638,5.22,3.23,7.97
,"Durham County, NC","37063",65,1845057,3.52,2.72,4.49
,"Edgecombe County, NC","37065",35,393244,8.90,6.20,12.38
,"Forsyth County, NC","37067",102,2427369,4.20,3.39,5.02
,"Franklin County, NC","37069",29,414752,6.99,4.68,10.04
,"Gaston County, NC","37071",97,1428165,6.79,5.51,8.29
,"Granville County, NC","37077",17,410618,Unreliable,2.41,6.63
,"Guilford County, NC","37081",136,3373811,4.03,3.35,4.71
,"Halifax County, NC","37083",30,384772,7.80,5.26,11.13
,"Harnett County, NC","37085",19,785493,Unreliable,1.46,3.78
,"Haywood County, NC","37087",27,410849,6.57,4.33,9.56
,"Henderson County, NC","37089",53,735361,7.21,5.40,9.43
,"Hoke County, NC","37093",19,319934,Unreliable,3.58,9.27
,"Iredell County, NC","37097",44,1096736,4.01,2.92,5.39
,"Jackson County, NC","37099",16,276387,Unreliable,3.31,9.40
,"Johnston County, NC","37101",32,1150051,2.78,1.90,3.93
,"Lee County, NC","37105",18,396262,Unreliable,2.69,7.18
,"Lenoir County, NC","37107",18,415155,Unreliable,2.57,6.85
,"Lincoln County, NC","37109",23,536544,4.29,2.72,6.43
,"McDowell County, NC","37111",13,313045,Unreliable,2.21,7.10
,"Macon County, NC","37113",28,235193,11.91,7.91,17.21
,"Martin County, NC","37117",16,170500,Unreliable,5.36,15.24
,"Mecklenburg County, NC","37119",191,6323411,3.02,2.59,3.45
,"Montgomery County, NC","37123",12,193360,Unreliable,3.21,10.84
,"Moore County, NC","37125",21,608900,3.45,2.13,5.27
,"Nash County, NC","37127",28,663734,4.22,2.80,6.10
,"New Hanover County, NC","37129",78,1401107,5.57,4.40,6.95
,"Northampton County, NC","37131",14,154186,Unreliable,4.96,15.23
,"Onslow County, NC","37133",48,1207318,3.98,2.93,5.27
,"Orange County, NC","37135",26,921109,2.82,1.84,4.14
,"Pasquotank County, NC","37139",11,282048,Unreliable,1.95,6.98
,"Pender County, NC","37141",23,358660,6.41,4.07,9.62
,"Person County, NC","37145",20,273620,7.31,4.46,11.29
,"Pitt County, NC","37147",47,1149946,4.09,3.00,5.44
,"Polk County, NC","37149",10,142018,Unreliable,3.38,12.95
,"Randolph County, NC","37151",46,984788,4.67,3.42,6.23
,"Richmond County, NC","37153",20,325605,6.14,3.75,9.49
,"Robeson County, NC","37155",44,929246,4.74,3.44,6.36
,"Rockingham County, NC","37157",29,652662,4.44,2.98,6.38
,"Rowan County, NC","37159",41,960581,4.27,3.06,5.79
,"Rutherford County, NC","37161",19,469537,Unreliable,2.44,6.32
